session_id,priceable,power_kw,energy_kwh,real_slack_h,shift_h,baseline_gco2,optimal_gco2
2_39_139_28_2019-07-13 04:42:22.931752,True,3.4172386174604155,15.407,5.784166666666667,1.7849999999998545,4522.60642576328,4474.416901126031
2_39_138_29_2019-07-13 15:13:53.138157,True,3.1080786026200875,4.745,0.0025,0.0,1542.4211332631214,1542.4211332631214
2_39_130_31_2019-07-13 15:17:01.963560,True,0.20735064935064937,0.887,0.008888888888888889,0.0,294.22770551923566,294.22770551923566
2_39_127_19_2019-07-13 16:45:31.311280,True,6.1603601069067375,24.33,0.008888888888888889,0.0,8181.046907509954,8181.046907509954
2_39_139_28_2019-07-13 17:11:46.159882,True,6.1511072514112035,7.87,0.9186111111111112,0.0,2633.251993519314,2633.251993519314
2_39_125_21_2019-07-13 22:59:54.957625,True,6.216098839385999,4.612,0.9438888888888889,0.0,1501.4166997234834,1501.4166997234834
2_39_130_31_2019-07-13 23:44:29.141020,True,6.467336683417085,5.72,0.0011111111111111111,0.0,1893.4118392881294,1893.4118392881294
2_39_91_437_2019-07-14 00:06:14.337937,True,6.048405253283302,44.775,18.886111111111113,4.892777777778065,14177.296595164638,13146.23086446137
2_39_139_28_2019-07-14 04:16:26.048513,True,0.8263651508607391,14.881,4.3997222222222225,0.0,4580.568566299032,4580.568566299032
2_39_131_30_2019-07-14 04:59:48.901417,True,6.388699531053414,46.547,1.7133333333333334,0.0030555555558748893,13660.92533201009,13660.792760564802
2_39_89_25_2019-07-14 15:13:12.265369,True,2.8784633294528525,4.121,0.26944444444444443,0.0,1300.847545507547,1300.847545507547
2_39_128_18_2019-07-14 18:38:23.888596,True,3.114436248682824,5.747,0.1938888888888889,0.19388888888897782,1885.156904465917,1879.2729551891832
2_39_79_377_2019-07-14 19:55:32.669909,True,6.229237041351194,11.884,1.2741666666666667,1.2741666666670426,3803.4227515471493,3751.7021712906903
2_39_138_29_2019-07-14 20:10:09.742456,True,1.7470588235294118,0.891,0.7072222222222222,0.7072222222213895,286.71351603059617,283.5383905444198
2_39_131_30_2019-07-14 20:15:58.046334,True,3.403409933283914,11.478,1.6672222222222222,0.36138888888854126,3635.0128333122984,3624.323103560474
2_39_129_17_2019-07-14 21:32:28.947667,True,3.579834077855775,14.024,0.001388888888888889,0.0,4465.348261088123,4465.348261088123
2_39_92_442_2019-07-15 00:12:55.276321,True,2.794589847180748,13.258,70.86166666666666,30.04055555555624,4246.331254828893,3604.992020278036
2_39_127_19_2019-07-15 00:30:01.310859,True,3.522283521228112,8.158,0.003611111111111111,0.0,2678.121271618987,2678.121271618987
2_39_129_17_2019-07-15 02:00:27.199218,True,6.080640000000001,15.835,0.2825,0.28250000000025466,5053.0217919117,4997.41055738483
2_39_89_25_2019-07-15 13:08:12.749514,True,3.1004205214465936,4.096,0.07555555555555556,0.07555555555518367,1305.8624220569761,1305.3736339250665
2_39_90_26_2019-07-15 13:44:01.361400,True,3.3624742268041237,5.889,0.0022222222222222222,0.0,1876.0036470236655,1876.0036470236655
2_39_127_19_2019-07-15 15:23:03.883481,True,2.900770952499378,6.48,7.405555555555556,0.0,2103.534577886475,2103.534577886475
2_39_79_379_2019-07-15 15:38:36.544387,True,5.669359492210041,16.375,6.2122222222222225,0.0,5368.923889287898,5368.923889287898
2_39_139_28_2019-07-15 15:40:16.038597,True,3.215259172976121,6.134,7.392222222222222,0.0,1994.5860084150468,1994.5860084150468
2_39_131_30_2019-07-15 15:43:36.268159,True,3.1935595169637723,4.628,2.368888888888889,0.0,1500.3569582447928,1500.3569582447928
2_39_129_17_2019-07-15 15:53:03.991645,True,5.67995166163142,13.056,6.323888888888889,0.0,4273.383447506395,4273.383447506395
2_39_138_29_2019-07-15 15:53:53.671232,True,4.656818181818181,15.709,5.184722222222222,0.0,5197.729701049379,5197.729701049379
2_39_95_27_2019-07-15 15:57:42.320883,True,2.0765360966590705,13.415,0.9997222222222222,0.0,4523.990306116187,4523.990306116187
2_39_125_21_2019-07-15 16:10:41.213195,True,3.2636750483558994,4.687,8.176111111111112,0.0,1530.2410860762857,1530.2410860762857
2_39_128_18_2019-07-15 16:13:03.732844,True,1.6894736842105262,0.856,0.7686111111111111,0.2755555555550018,277.6382915201658,277.63829151977245
2_39_79_377_2019-07-15 16:15:45.712633,True,3.9123644251626897,6.012,4.4158333333333335,0.0,1965.6892678300499,1965.6892678300499
2_39_89_25_2019-07-15 16:20:43.110407,True,2.5367174280879867,3.748,6.4575,0.0,1226.09663548729,1226.09663548729
2_39_79_383_2019-07-15 16:34:20.356679,True,2.002355858648481,5.383,4.759722222222222,0.0,1790.7934005448772,1790.7934005448772
2_39_124_22_2019-07-15 16:38:18.636907,True,3.57116947356024,8.423,5.522777777777778,0.0,2794.16617251052,2794.16617251052
2_39_91_437_2019-07-15 16:42:26.934491,True,1.909875359539789,1.66,7.963611111111111,0.0,543.9282274866729,543.9282274866729
2_39_90_440_2019-07-15 16:51:20.259871,True,6.402050256282035,14.225,4.023055555555556,0.0,4734.660661785501,4734.660661785501
2_39_78_365_2019-07-15 16:53:01.043087,True,2.5124419889502763,3.158,5.4063888888888885,0.0,1041.2599615289062,1041.2599615289062
2_39_78_366_2019-07-15 16:59:08.646122,True,0.47983046436405546,3.585,0.6416666666666667,0.0,1221.0050157762416,1221.0050157762416
2_39_79_376_2019-07-15 17:00:38.238709,True,3.776571171441428,6.994,6.227777777777778,0.0,2327.7247561703057,2327.7247561703057
2_39_78_364_2019-07-15 17:02:07.611946,True,5.8509977827051,5.864,5.988888888888889,0.0,1932.9730556769796,1932.9730556769796
2_39_92_436_2019-07-15 17:11:05.117956,True,6.2868558831634065,12.675,7.062777777777778,0.0,4238.171258193856,4238.171258193856
2_39_79_381_2019-07-15 17:26:51.137130,True,3.0171224732461353,12.687,1.78,0.0,4324.356505623928,4324.356505623928
2_39_123_23_2019-07-15 17:32:43.056347,True,3.0672746113989637,8.222,4.348333333333334,0.0,2784.9372015054196,2784.9372015054196
2_39_79_382_2019-07-15 17:39:21.421860,True,3.2665257819103974,12.881,5.155277777777778,0.0,4398.050266670125,4398.050266670125
2_39_88_24_2019-07-15 18:10:49.194425,True,1.045507872800247,2.822,4.445555555555556,2.819722222222481,967.3285287192816,961.8286134553484
2_39_90_26_2019-07-15 18:35:18.245327,True,2.974134790528233,4.082,5.782222222222222,3.0391666666664605,1391.6787056533326,1382.4967725810732
2_39_126_20_2019-07-15 18:46:26.333147,True,1.299271111111111,0.8932488888888889,0.08555555555555555,0.0,304.38297005748626,304.38297005748626
2_39_78_363_2019-07-15 18:59:50.825066,True,2.715550295857988,12.748,1.0172222222222222,0.0,4370.6207478477145,4370.6207478477145
2_39_78_367_2019-07-15 19:39:04.741289,True,3.2956026058631918,6.745,4.093055555555556,1.3486111111114951,2329.5734577637845,2292.683419501288
2_39_91_441_2019-07-15 19:44:42.415215,True,3.3837878673415425,12.442,1.745,0.578055555555693,4265.316364957614,4261.03847028071
2_39_79_380_2019-07-15 19:50:35.971724,True,3.0615610406937956,6.374,2.406111111111111,1.1566666666667516,2200.874588970084,2166.9900081067753
2_39_130_31_2019-07-15 20:38:02.015297,True,2.5184381778741867,1.935,3.783333333333333,1.3661111111114224,668.0320228042017,652.733342417924
2_39_78_361_2019-07-15 20:52:29.841270,True,4.06593544343466,7.208,0.5416666666666666,0.3522222222218261,2457.371273023678,2447.118460316496
2_39_131_30_2019-07-16 01:09:29.638967,True,5.40959634424981,7.892,0.6558333333333334,0.655833333332339,2749.1483228098273,2701.4241068419874
2_39_130_31_2019-07-16 01:16:13.077914,True,6.5970505617977535,5.219,0.003611111111111111,0.0036111111112404615,1829.2510623089777,1829.0998927010517
2_39_126_20_2019-07-16 01:18:29.016154,True,6.6396374411713435,10.581,0.001388888888888889,0.001388888888868678,3676.2683787212036,3676.2098612308496
2_39_129_17_2019-07-16 01:49:13.738035,True,6.88434896975011,8.724,0.001388888888888889,0.001388888888868678,3004.559522458226,3004.335652291238
2_39_139_28_2019-07-16 02:30:41.130038,True,1.2315144532886468,13.065,0.001388888888888889,0.001388888888868678,3794.868537310232,3794.824726237908
2_39_130_31_2019-07-16 03:12:34.009078,True,3.531895910780669,11.876,8.424722222222222,3.790555555555329,3565.196840771454,3193.4537652004556
2_39_90_26_2019-07-16 04:50:15.251983,True,4.854437657204455,15.011,5.363888888888889,2.162500000000364,4248.925093149017,4031.036339202636
2_39_89_25_2019-07-16 13:28:10.607428,True,2.9394789579158314,3.667,0.001388888888888889,0.0,1189.7846922427316,1189.7846922427316
2_39_139_28_2019-07-16 14:50:13.390170,True,2.500225733634312,2.769,7.505,7.055555555555657,938.8176253741058,909.6193037424
2_39_79_379_2019-07-16 15:13:10.898914,True,2.482723974323193,7.413,0.19611111111111112,0.0,2573.093597540675,2573.093597540675
2_39_131_30_2019-07-16 15:45:42.833313,True,3.1562437160667605,4.36,7.810277777777777,5.85666666666657,1508.7879928810091,1434.6042643872904
2_39_129_17_2019-07-16 15:58:11.651852,True,3.3380662875073543,4.728,9.1675,5.613611111110913,1644.0365754539262,1555.943661493092
2_39_127_19_2019-07-16 15:59:43.845053,True,3.132144910868315,4.539,7.276388888888889,5.555277777778429,1579.5294415167582,1493.962688909371
2_39_79_378_2019-07-16 16:16:19.640599,True,3.4656188605108054,2.45,6.086388888888889,5.727777777778101,848.9824101227374,804.114598882487
2_39_78_366_2019-07-16 16:16:06.885560,True,0.5986779844681235,4.604,0.007222222222222222,0.007222222222480923,1567.1581886088413,1567.0962498083775
2_39_125_21_2019-07-16 16:25:04.730001,True,1.7048458149779735,0.86,4.4475,4.447499999999309,298.010152125287,285.60507140898386
2_39_138_29_2019-07-16 16:25:06.145323,True,1.7088105726872245,0.862,0.8013888888888889,0.0,298.7031989906946,298.7031989906946
2_39_89_25_2019-07-16 16:28:23.854981,True,2.974644298152474,3.891,6.108333333333333,5.218611111111386,1359.566511420583,1279.812217549534
2_39_124_22_2019-07-16 16:30:53.890328,True,6.517422434367541,13.654,0.6238888888888889,0.0,4787.719422032346,4787.719422032346
2_39_126_20_2019-07-16 16:33:20.396329,True,2.9823679293358243,4.877,1.0347222222222223,0.0,1707.9663926461756,1707.9663926461756
2_39_91_437_2019-07-16 16:36:05.004434,True,4.338766687857596,9.479,7.367222222222222,4.3986111111107675,3326.9268917319614,3127.3057079207797
2_39_78_363_2019-07-16 16:37:11.939023,True,2.4935350756533703,4.532,5.578611111111111,4.5625,1589.3009271209505,1493.5585892408837
2_39_79_380_2019-07-16 16:41:02.646940,True,5.9687964338781585,6.695,6.626111111111111,5.194166666666206,2343.241584899726,2199.5431535271186
2_39_88_24_2019-07-16 16:54:50.403944,True,2.5880048959608324,1.762,7.2925,5.0861111111107675,618.0197468430987,578.3060911146024
2_39_78_360_2019-07-16 17:10:18.823647,True,4.653773939166354,6.885,7.216944444444445,4.348611111111495,2423.3354924583828,2266.414652378635
2_39_78_365_2019-07-16 17:11:12.092614,True,1.3682585967782086,10.688,0.645,0.6449999999995271,3628.5804192084324,3621.8934587624103
2_39_92_436_2019-07-16 17:12:27.973495,True,5.916451431779899,8.781,6.3436111111111115,4.308055555555256,3090.993293260033,2890.599393576609
2_39_90_26_2019-07-16 17:20:02.695406,True,1.720489622139436,0.898,6.3116666666666665,4.665833333333467,315.52202959024527,294.7326162437351
2_39_79_382_2019-07-16 17:27:20.178732,True,3.2155043146130993,6.314,2.6275,2.6275000000005093,2218.0507425483147,2100.6547841687257
2_39_78_364_2019-07-16 17:38:38.791380,True,5.546724890829694,12.702,3.589166666666667,3.3558333333330665,4451.809546299382,4191.966611365972
2_39_79_383_2019-07-16 18:23:17.145364,True,6.148882521489972,17.883,0.09555555555555556,0.09555555555562023,6126.115712405002,6113.4573686421445
2_39_95_444_2019-07-16 18:30:47.578766,True,6.527227134749901,13.738,5.568611111111111,2.486666666666679,4739.805207415704,4531.242297114227
2_39_91_441_2019-07-16 18:45:56.011483,True,3.4716008037508375,23.036,0.001388888888888889,0.001388888888868678,7758.009391118548,7757.966202893169
2_39_123_23_2019-07-16 18:47:00.677011,True,1.5483663631494375,0.803,1.086111111111111,1.086111111111677,280.90275063403743,271.3002198955587
2_39_95_27_2019-07-16 19:52:26.645439,True,2.2453507340946164,1.147,5.724166666666667,2.125833333333503,387.4498618335321,376.45691629371737
2_39_90_440_2019-07-16 19:57:28.772730,True,3.32192970733663,6.905,3.2916666666666665,1.0419444444441979,2300.03221447575,2277.2899412660267
2_39_79_381_2019-07-16 20:15:16.059690,True,1.9953138075313808,1.987,4.966666666666667,1.7455555555552564,663.0840592146947,652.1533501964726
2_39_78_361_2019-07-16 21:19:05.905206,True,4.164398200224972,8.227,1.2972222222222223,0.0,2713.5747521836574,2713.5747521836574
2_39_124_22_2019-07-16 23:39:26.617400,True,3.0838801711840227,6.005,0.0044444444444444444,0.0,2041.2249550021547,2041.2249550021547
2_39_126_20_2019-07-17 00:16:58.531217,True,2.5155655095184772,1.872,0.6830555555555555,0.0,637.1427526215991,637.1427526215991
2_39_139_28_2019-07-17 00:28:14.901312,True,3.3658536585365857,16.1,7.6725,4.7458333333324845,5350.107061171655,4875.147886617553
2_39_89_25_2019-07-17 01:18:17.644612,True,6.838293068412734,8.413,0.0022222222222222222,0.0,2895.287023010543,2895.287023010543
2_39_127_19_2019-07-17 02:09:26.041625,True,6.311688311688312,50.49,5.458333333333333,1.8427777777778829,15763.894181705122,15558.141840254495
2_39_79_383_2019-07-17 04:01:03.357020,True,3.2424819435325016,5.487,1.6511111111111112,1.6511111111112768,1700.8652769204755,1664.3230517991776
2_39_79_377_2019-07-17 15:35:07.342126,True,1.8461108523521192,7.707,3.0008333333333335,3.000833333333503,2753.9230751325226,2670.701534669973
2_39_131_30_2019-07-17 15:39:01.363980,True,3.1410864875465774,4.449,8.067777777777778,5.933333333333394,1605.6893204229618,1524.6937844300307
2_39_139_28_2019-07-17 15:39:04.440828,True,3.1739864169582215,4.284,2.0677777777777777,2.067777777777337,1546.4113242924973,1524.617250068659
2_39_79_381_2019-07-17 15:42:13.218323,True,3.749354705639696,17.673,4.399166666666667,3.5827777777776646,6287.72938958862,6098.833521305393
2_39_79_380_2019-07-17 15:50:12.164976,True,4.9676679546304365,11.071,5.995555555555556,4.934722222222263,3989.4436461598984,3801.897759306298
2_39_89_25_2019-07-17 16:11:19.013604,True,2.9805506216696274,3.729,6.9719444444444445,5.560277777778538,1345.8188264033283,1276.9351403089495
2_39_91_437_2019-07-17 16:11:58.047289,True,5.998568019093079,4.189,7.093333333333334,5.796944444444307,1514.733992326568,1432.0102117056836
2_39_79_382_2019-07-17 16:16:50.662790,True,4.169718817591925,6.426,5.626666666666667,5.178055555556057,2316.881728498388,2203.2887185144095
2_39_79_383_2019-07-17 16:24:20.285343,True,2.4319065010956904,9.248,6.985,3.594444444444889,3287.8877316987255,3181.8769301211314
2_39_78_366_2019-07-17 16:24:45.615070,True,1.3525636827974594,11.475,0.6847222222222222,0.10333333333346673,4023.5094712821224,4022.9356934912253
2_39_125_21_2019-07-17 16:28:14.075169,True,3.343164950921714,11.637,5.157222222222222,3.5294444444443798,4144.52584904787,4002.187621795674
2_39_127_19_2019-07-17 16:42:53.964899,True,3.304414587332054,4.304,6.390833333333333,4.982500000000073,1549.4430728755365,1474.2291030586368
2_39_92_436_2019-07-17 16:50:55.379628,True,1.9038022813688213,1.669,10.340277777777779,10.340277777777374,600.7888213413486,565.4705589654529
2_39_91_441_2019-07-17 16:51:04.430796,True,6.375,11.73,0.3397222222222222,0.339722222222008,4200.836172969517,4188.455558037444
2_39_79_378_2019-07-17 17:22:03.471185,True,4.801874079693008,29.893,0.27055555555555555,0.27055555555580213,10414.978144488123,10396.745373568254
2_39_78_363_2019-07-17 17:22:30.917375,True,2.592553512209828,9.555,3.706111111111111,2.6247222222218625,3359.0345158313075,3287.037442887742
2_39_95_27_2019-07-17 17:23:41.256101,True,6.327412632253928,10.964,7.111111111111111,3.8724999999994907,3907.5918720074333,3761.5249656377705
2_39_123_23_2019-07-17 17:23:52.007069,True,6.221062927942615,15.9,0.9702777777777778,0.9702777777774827,5636.167537135841,5555.7927820622135
2_39_126_20_2019-07-17 17:30:54.257951,True,3.0680109462768255,5.917,0.8333333333333334,0.8333333333330302,2101.872278987254,2077.950459969451
2_39_124_22_2019-07-17 17:44:50.920709,True,1.5331168831168833,0.787,2.2222222222222223,2.222222222221717,281.2597989822699,271.2824462195124
2_39_88_24_2019-07-17 17:56:02.708820,True,2.577831325301205,1.783,6.075277777777778,4.065833333333103,634.0843194679796,609.518789083618
2_39_79_376_2019-07-17 17:58:29.571390,True,0.36999339061467285,1.244,0.001388888888888889,0.001388888888868678,434.8371482918432,434.8295059154152
2_39_78_365_2019-07-17 18:12:11.817541,True,4.881607839578986,29.889,1.1777777777777778,0.0,10381.05988040195,10381.05988040195
2_39_90_26_2019-07-17 18:47:15.985485,True,2.0573955773955777,2.326,8.403888888888888,8.403888888889014,817.2331356829176,775.9748336197742
2_39_79_379_2019-07-17 19:03:21.907397,True,2.4291373801916936,6.336,3.939722222222222,1.335555555555402,2196.442651679817,2176.710102106287
2_39_78_367_2019-07-17 19:05:08.158029,True,2.914695340501792,2.033,0.0008333333333333334,0.0008333333335031057,712.4750547592738,712.4750547585952
2_39_138_29_2019-07-17 19:28:29.088183,True,0.2427906976744186,0.725,1.6333333333333333,0.5391666666664605,250.25012661389704,249.1443137890618
2_39_78_367_2019-07-17 20:04:26.991998,True,0.3363075131042516,0.802,0.5461111111111111,0.5411111111116043,275.9180871199674,275.4642421453663
2_39_139_28_2019-07-17 20:19:51.491747,True,1.1407194994786236,2.431,3.112222222222222,0.5380555555557294,836.2578217892244,834.7271203343963
2_39_130_31_2019-07-17 20:22:22.098332,True,4.033420026007803,10.339,1.1913888888888888,0.06388888888886868,3552.424298672617,3551.781635675323
2_39_126_20_2019-07-17 20:31:19.733369,True,2.913618677042802,3.744,0.9369444444444445,0.9369444444446344,1290.1964720190385,1284.468222621611
2_39_78_364_2019-07-17 23:00:52.131503,True,6.133023255813954,6.593,0.0011111111111111111,0.0,2285.0360217492575,2285.0360217492575
2_39_124_22_2019-07-17 23:06:28.731669,True,0.9713253556107474,1.195,0.0011111111111111111,0.0,416.8962023719603,416.8962023719603
2_39_127_19_2019-07-18 00:58:31.066813,True,6.225444957152274,7.87,0.7861111111111111,0.7861111111114951,2846.054171741134,2816.295293001446
2_39_138_29_2019-07-18 01:32:01.342742,True,3.584489125974559,4.853,0.8922222222222222,0.8922222222226992,1742.5876490530525,1687.0627233394757
2_39_131_30_2019-07-18 01:51:00.982048,True,5.937566947207345,6.467,0.0011111111111111111,0.0011111111116406391,2314.48436312229,2314.4466687106087
2_39_79_383_2019-07-18 04:55:34.075670,True,3.1872522347454333,6.834,0.024444444444444446,0.02444444444427063,2098.0153714243193,2097.181130498971
2_39_131_30_2019-07-18 04:56:12.457222,True,3.371404541631623,4.454,0.03277777777777778,0.0327777777774827,1367.2406646971974,1366.2584833602314
2_39_139_28_2019-07-18 05:29:50.304821,True,1.4985085078075764,11.889,1.8816666666666666,0.0,3717.806371241201,3717.806371241201
2_39_79_380_2019-07-18 14:34:12.703421,True,3.4834295738615597,13.238,7.833333333333333,6.4297222222221535,4526.134149332641,4426.25013312423
2_39_79_379_2019-07-18 15:13:05.427318,True,0.2617619865275393,2.202,0.76,0.7600000000002183,747.8270082761026,746.9739393748483
2_39_139_28_2019-07-18 15:41:26.062245,True,3.17287831727934,4.483453333333334,9.005833333333333,6.309444444444125,1538.7294049964569,1481.9450564593049
2_39_78_364_2019-07-18 15:50:56.688010,True,1.3605379127081505,12.99578255674866,0.6502777777777777,0.6502777777777737,4407.653711084167,4403.812483518103
2_39_79_377_2019-07-18 15:52:38.592300,True,0.44967509025270763,4.325,1.63,1.6300000000001091,1466.8762230196862,1458.3624869000041
2_39_138_29_2019-07-18 15:53:23.876172,True,4.9628442663996,13.765,5.9255555555555555,5.336388888888905,4725.329101087091,4584.220648493358
2_39_79_383_2019-07-18 15:59:26.723193,True,3.2470985915492956,6.404,6.623888888888889,6.009166666666715,2201.6509711912604,2120.536565553968
2_39_92_442_2019-07-18 16:10:54.057920,True,6.553598830836683,44.843,0.0011111111111111111,0.0011111111116406391,15251.30645190411,15251.221453666405
2_39_91_437_2019-07-18 16:18:38.041768,True,5.825686448184234,3.654,2.3961111111111113,2.3961111111111677,1258.041194939745,1250.334709699888
2_39_79_376_2019-07-18 16:20:17.404471,True,6.595675675675675,6.101,8.051111111111112,5.661944444444089,2098.8283517400187,2011.3558910104587
2_39_91_441_2019-07-18 16:24:09.414895,True,6.672547809993832,18.027,7.161388888888889,4.89583333333303,6185.38586573852,6001.27208457842
2_39_89_25_2019-07-18 16:27:36.231507,True,2.914081826831589,3.403,7.014722222222222,5.539999999999964,1169.837699987914,1123.327456190468
2_39_95_444_2019-07-18 16:30:06.684389,True,5.785770960063475,18.23,4.291666666666667,4.29166666666697,6250.9906154010205,6088.558855636675
2_39_78_366_2019-07-18 16:33:50.558228,True,1.3456932229694776,11.561,0.12416666666666666,0.1241666666664969,3916.9298783653016,3916.127595670701
2_39_123_23_2019-07-18 16:33:58.015620,True,6.252238224990269,13.385,4.8025,4.802500000000691,4593.567560730526,4454.604913577091
2_39_95_27_2019-07-18 16:43:58.456047,True,5.901996795748505,41.955,0.001388888888888889,0.001388888888868678,14219.073208874583,14218.9775249341
2_39_123_557_2019-07-18 16:46:40.485608,True,6.3540379819681565,9.201,5.854444444444445,5.222222222222626,3158.8072800347577,3041.7295854708505
2_39_78_365_2019-07-18 16:55:00.988466,True,2.3985933998594624,16.55429211469672,1.8558333333333332,1.855833333333976,5608.540613021109,5586.4519538485265
2_39_78_361_2019-07-18 17:01:37.189865,True,2.6758223353654453,11.095,3.9272222222222224,3.927222222221644,3797.295433016997,3713.9634059323325
2_39_78_360_2019-07-18 18:09:43.928910,True,5.1503402957052336,12.192,3.7219444444444445,3.4705555555556202,4171.623521059732,4050.1468301673103
2_39_90_26_2019-07-18 18:44:50.541843,True,2.7065610142630745,2.372,2.0855555555555556,2.085555555555402,811.5429018463473,803.4175480544027
2_39_130_31_2019-07-18 18:49:30.382270,True,3.340809084457062,11.768,2.67,2.175000000000182,3997.3793197798377,3931.413446242632
2_39_88_24_2019-07-18 18:50:08.978156,True,3.3403563218390806,13.319670833333333,2.8475,2.16055555555522,4508.302125329662,4455.800533370095
2_39_91_437_2019-07-18 20:00:13.143761,True,3.2413458749486934,6.5808325,4.101111111111111,1.9661111111108767,2236.3398877819723,2179.890866175519
2_39_79_378_2019-07-18 20:01:46.635300,True,1.9029702970297029,1.922,6.574722222222222,6.574722222221681,657.1847013384237,606.1494421218614
2_39_127_19_2019-07-18 20:07:28.830165,True,5.39691839452159,7.881,3.7066666666666666,1.8727777777776282,2682.7756917997494,2605.488977613376
2_39_125_21_2019-07-18 20:53:46.884195,True,1.8937093275488068,0.97,1.6452777777777778,1.1036111111106948,328.595426234354,319.7861357616082
2_39_78_363_2019-07-18 21:35:53.049405,True,2.405264601041952,7.31,2.0694444444444446,0.0,2437.649293877116,2437.649293877116
2_39_128_18_2019-07-18 23:50:52.515352,True,0.6642812565009362,1.774,0.0011111111111111111,0.0011111111116406391,597.839548838469,597.8388431897754
2_39_79_382_2019-07-19 00:46:29.959487,True,3.090461538461539,2.232,1.568888888888889,1.5688888888889778,756.66807060999,734.8008705727751
2_39_95_27_2019-07-19 00:51:37.818256,True,4.991499599037691,6.916,0.001388888888888889,0.001388888888868678,2337.2227399996477,2337.1791805523762
2_39_131_30_2019-07-19 01:14:38.541663,True,2.8295570698466777,3.691,0.001388888888888889,0.0013888888897781726,1240.9071648123236,1240.8764040428753
2_39_79_379_2019-07-19 01:38:15.049516,True,2.3703181102362203,3.7628799999999996,0.0025,0.002500000000509317,1239.9065195863916,1239.701477865062
2_39_78_366_2019-07-19 01:56:27.769276,True,3.2152102376599636,7.328,0.39916666666666667,0.3991666666670426,2298.398153726657,2229.4669193950967
2_39_130_31_2019-07-19 02:03:04.926700,True,2.143943233654334,2.35,0.0025,0.0024999999995998223,770.9405567689535,770.797050499947
2_39_139_28_2019-07-19 03:39:13.791362,True,3.417235772357724,15.762,5.719722222222222,1.733611111110804,4278.965940712383,4175.95616462155
2_39_89_25_2019-07-19 13:06:37.267780,True,3.281237390719569,4.066,0.0011111111111111111,0.0,1296.2942422011631,1296.2942422011631
2_39_79_379_2019-07-19 15:14:51.370488,True,0.15064785488050678,1.308,0.26166666666666666,0.0,454.1688794924462,454.1688794924462
2_39_139_28_2019-07-19 15:22:27.030182,True,3.738873849485652,7.673,7.137222222222222,5.573611111110949,2643.5192408038542,2611.4562313004208
2_39_131_30_2019-07-19 15:32:36.017371,True,3.184923876717415,4.765,2.2377777777777776,0.0,1634.524067701317,1634.524067701317
2_39_124_558_2019-07-19 15:32:36.868475,True,3.2568069725018582,13.39,7.167777777777777,4.345000000000255,4712.443609131953,4594.285743779588
2_39_129_17_2019-07-19 15:40:40.547245,True,3.2681614349775785,5.466,8.766944444444444,5.321944444444853,1889.6775810459344,1858.6433686856656
2_39_89_25_2019-07-19 16:20:57.923070,True,2.9584521384928717,4.035,5.6866666666666665,4.650555555555911,1413.495182351842,1370.6912575530355
2_39_79_378_2019-07-19 16:26:56.252350,True,0.14602649006622517,0.98,2.379722222222222,0.8400000000001455,341.53507728358795,341.4558537812536
2_39_91_437_2019-07-19 16:53:41.703381,True,3.0837814397224634,2.963,6.847222222222222,4.104999999999563,1046.9265684131396,1004.5645536248832
2_39_123_23_2019-07-19 16:58:00.262332,True,6.652039766883784,26.95,4.811111111111111,2.981944444444707,9509.436269359285,9243.466276757877
2_39_79_377_2019-07-19 17:01:53.813085,True,6.1905389980976535,13.559,5.653888888888889,3.778055555555511,4855.117512060293,4616.769117137516
2_39_90_26_2019-07-19 17:02:35.007294,True,6.299405548216644,10.597,7.546666666666667,3.9569444444441615,3794.7869338460087,3603.465425414753
2_39_95_27_2019-07-19 17:13:31.555932,True,2.011332388967586,13.41,17.253055555555555,12.107222222221935,4673.16089102103,4343.598764510319
2_39_78_366_2019-07-19 17:15:19.263114,True,0.17258185923974406,1.019,1.3591666666666666,0.840277777778283,355.1121512555166,354.0879059252814
2_39_78_365_2019-07-19 17:15:29.921579,True,2.8803446075303127,10.03,4.18,2.741666666666788,3547.041101631901,3431.093916865881
2_39_79_380_2019-07-19 17:31:12.290696,True,3.000915268340036,6.011,4.200277777777778,3.4769444444436886,2152.2657794264264,2045.451194550538
2_39_92_436_2019-07-19 17:52:16.195051,True,3.2617516629711756,6.538,2.3741666666666665,2.3741666666655874,2338.052673970835,2227.7716690549423
2_39_92_442_2019-07-19 18:12:35.983641,True,6.566834170854271,15.972,0.0022222222222222222,0.002222222221462289,5639.374689711265,5639.076110237634
2_39_78_361_2019-07-19 18:14:19.432505,True,2.1460620525059664,2.248,7.885,2.761388888889087,809.4293306170382,762.4073484533903
2_39_125_21_2019-07-19 18:34:52.850488,True,0.9597218197623878,0.92,0.7019444444444445,0.7019444444440524,328.19496606952174,321.4967128887678
2_39_90_440_2019-07-19 18:53:59.826435,True,6.179202931745305,11.241,2.438888888888889,2.100000000000364,3920.8765653943183,3823.707089537984
2_39_127_19_2019-07-19 18:56:47.242905,True,3.185629104083327,11.724,4.7925,1.0536111111114224,4036.1662814245256,4014.435441523761
2_39_78_363_2019-07-19 19:10:49.312954,True,1.485660198769522,6.976,0.06972222222222223,0.06972222222248092,2401.676687938345,2401.311169073352
2_39_131_30_2019-07-19 20:22:06.641393,True,2.53905794080867,1.692,4.375555555555556,0.6313888888889778,579.5917070680564,573.6494177293771
